date,Open,High,Low,Close,Vol,Change %
05/06/2015,67.71,69.63,67.35,67.77,296.74,0.0037
05/05/2015,66.33,68.4,66.14,67.52,255.64,0.0161
05/04/2015,66.4,67.1,65.95,66.45,120.21,-0.0002
05/01/2015,66.78,66.93,65.52,66.46,189.32,-0.0048
04/30/2015,65.63,66.93,65.37,66.78,223.48,0.0143
04/29/2015,64.64,66.72,64.13,65.84,238.44,0.0186
04/28/2015,64.74,65.49,63.9,64.64,196.46,-0.0029
04/27/2015,65.47,65.61,64.4,64.83,189.77,-0.0069
04/24/2015,64.75,65.8,64.48,65.28,259.49,0.0066
04/23/2015,62.88,65.58,62.22,64.85,326.74,0.0338
04/22/2015,61.9,63.33,61.39,62.73,230.06,0.0105
04/21/2015,63.52,63.52,61.65,62.08,218.31,-0.0216
04/20/2015,63.85,64.4,62.1,63.45,239.8,0
04/17/2015,64.02,64.5,62.95,63.45,220.12,-0.0083
04/16/2015,62.9,64.95,62,63.98,293.49,0.0607
04/15/2015,58.74,60.45,58.74,60.32,21.18,0.0323
04/14/2015,58.17,59.24,57.76,58.43,106.8,0.0086
04/13/2015,58.02,59.54,57.46,57.93,119.32,0.001
04/10/2015,56.84,58.12,56.25,57.87,137.66,0.023
04/09/2015,56.1,58.02,55.97,56.57,174.81,0.0184
04/08/2015,58.3,58.72,55.45,55.55,250.56,-0.0601
04/07/2015,57.8,59.27,57.02,59.1,236.71,0.0169
04/06/2015,55.18,58.24,55.08,58.12,126.8,0.0577
04/02/2015,56.72,57.28,54,54.95,288.97,-0.0377
04/01/2015,55.18,57.69,54.7,57.1,256.9,0.0361
03/31/2015,56.31,56.33,54.72,55.11,238.49,-0.021
03/30/2015,55.96,56.65,55.2,56.29,220.11,-0.0021
03/27/2015,58.97,59.04,55.95,56.41,223.86,-0.047
03/26/2015,56.35,59.78,56.3,59.19,334.87,0.048
03/25/2015,55.09,57.17,54.7,56.48,256.04,0.0249
03/24/2015,55.83,56.79,54.85,55.11,197.48,-0.0145
03/23/2015,55.24,56.19,54.12,55.92,191.64,0.0108
03/20/2015,54.46,55.67,53.55,55.32,186.67,0.0164
03/19/2015,56.18,56.2,53.91,54.43,209.65,-0.0265
03/18/2015,53.28,56.84,52.68,55.91,262.44,0.0449
03/17/2015,54.1,54.38,52.57,53.51,240.29,0.0013
03/16/2015,54.41,54.64,52.5,53.44,15.64,-0.0225
03/13/2015,57.03,57.4,54.43,54.67,84.09,-0.0422
03/12/2015,57.92,58.81,56.51,57.08,129.73,-0.008
03/11/2015,56.45,57.95,55.92,57.54,176.06,0.0204
03/10/2015,58.37,58.72,56.12,56.39,191.78,-0.0366
03/09/2015,59.62,60.02,58.38,58.53,194.78,-0.0201
03/06/2015,60.75,61.3,59.17,59.73,181.48,-0.0124
03/05/2015,60.6,61.57,60.08,60.48,215.12,-0.0012
03/04/2015,60.85,60.94,59.47,60.55,260.54,-0.0077
03/03/2015,60,61.81,59.84,61.02,281.78,0.0249
03/02/2015,62.5,62.5,59.34,59.54,286.07,-0.0486
02/27/2015,60.75,62.83,60.51,62.58,255.02,0.0421
02/26/2015,61.85,62.63,59.66,60.05,261.45,-0.0256
02/25/2015,58.75,62.2,58.41,61.63,279.65,0.0506
02/24/2015,59.09,60.3,58.1,58.66,245.52,-0.0041
02/23/2015,60.3,60.67,58.37,58.9,268.64,-0.0219
02/20/2015,60.2,61.15,59.82,60.22,221.76,0.0002
02/19/2015,59.54,60.99,57.8,60.21,303.86,-0.0053
02/18/2015,62.3,62.46,59.25,60.53,224.1,-0.032
02/17/2015,61.68,63,60.27,62.53,277.97,0.0184
02/16/2015,61.49,62.57,60.71,61.4,171.27,-0.002
02/13/2015,59.27,61.77,59.08,61.52,348.8,0.0784
02/12/2015,55.12,57.5,54.72,57.05,16.21,0.0437
02/11/2015,56.81,57,53.91,54.66,116.81,-0.0314
02/10/2015,57.79,58.57,56.11,56.43,157.17,-0.0327
02/09/2015,57.93,59.61,57.3,58.34,213.52,0.0093
02/06/2015,56.74,59.06,56.71,57.8,253.31,0.0217
02/05/2015,54.8,57.87,53.07,56.57,338.82,0.0445
02/04/2015,57.19,58.06,53.5,54.16,359.74,-0.0648
02/03/2015,55,59,54.84,57.91,414.59,0.0577
02/02/2015,52.68,55.62,51.41,54.75,402.07,0.0332
01/30/2015,49.15,53.08,48.76,52.99,335.02,0.0786
01/29/2015,48.69,49.25,48.37,49.13,236.63,0.0136
01/28/2015,49.1,49.72,48.29,48.47,275.15,-0.0228
01/27/2015,48.25,49.99,47.67,49.6,249.57,0.0299
01/26/2015,48.56,49.29,47.57,48.16,241.38,-0.0129
01/23/2015,49.11,49.8,48.55,48.79,245.34,0.0056
01/22/2015,48.6,50.45,48.02,48.52,321.47,-0.0104
01/21/2015,48.29,49.59,48.21,49.03,268.65,0.0217
01/20/2015,48.91,49.48,47.78,47.99,259.58,-0.0174
01/19/2015,50.1,50.35,48.68,48.84,106.77,-0.0265
01/16/2015,48.25,50.41,48.07,50.17,293.49,0.0524
01/15/2015,48.68,50.62,47,47.67,17.93,-0.0209
01/14/2015,46.84,49.21,45.59,48.69,122.34,0.0451
01/13/2015,47.06,47.29,45.19,46.59,208.06,-0.0177
01/12/2015,49.93,49.98,47.16,47.43,223.92,-0.0535
01/09/2015,51.25,51.44,48.9,50.11,285.72,-0.0167
01/08/2015,51.06,51.91,49.81,50.96,243.42,-0.0037
01/07/2015,51.15,51.84,49.66,51.15,318.28,0.001
01/06/2015,53.2,53.6,50.52,51.1,338.88,-0.0378
01/05/2015,56.25,56.3,52.66,53.11,289.89,-0.0587
01/02/2015,58.02,58.54,55.48,56.42,177.98,-0.0159
12/31/2014,57.35,57.68,55.81,57.33,148.14,-0.0098
12/30/2014,57.93,58.39,56.74,57.9,154.11,0.0003
12/29/2014,59.65,60.43,57.37,57.88,155.11,-0.0264
12/26/2014,60.19,60.97,59.21,59.45,48.78,-0.0131
12/24/2014,61.63,61.71,59.37,60.24,108.67,-0.0235
12/23/2014,60.24,62.14,59.84,61.69,159.86,0.0263
12/22/2014,61.99,62.97,59.84,60.11,195.79,-0.0207
12/19/2014,59.85,62.66,59.05,61.38,222.07,0.0356
12/18/2014,60.94,63.7,59.17,59.27,294.89,-0.0312
12/17/2014,59.9,63.4,58.71,61.18,304.05,0.0221
12/16/2014,60.65,61.01,58.5,59.86,19.7,-0.0197
12/15/2014,61.2,63.25,60.2,61.06,107.89,-0.0128
12/12/2014,63.01,63.66,61.35,61.85,153.89,-0.0287
12/11/2014,64.47,65.13,63.05,63.68,185.63,-0.0087
12/10/2014,66.25,66.36,63.56,64.24,249.64,-0.0389
12/09/2014,66,67.04,65.29,66.84,190.52,0.0098
12/08/2014,68.79,68.79,65.93,66.19,191.67,-0.0417
12/05/2014,69.53,69.82,68.1,69.07,196.04,-0.0082
12/04/2014,70.15,70.6,68.81,69.64,190.55,-0.004
12/03/2014,70.95,71.46,69.5,69.92,244.86,-0.0088
12/02/2014,72.51,73.03,70.4,70.54,252.52,-0.0276
12/01/2014,70.15,73.02,67.53,72.54,369.85,0.0341
11/28/2014,72.58,73.41,69.78,70.15,262.03,-0.0335
11/27/2014,77.4,77.46,71.25,72.58,244.65,-0.0665
11/26/2014,78.28,78.86,77.3,77.75,202.19,-0.0074
11/25/2014,79.45,80.44,78.05,78.33,256.83,-0.0169
11/24/2014,80.5,80.85,79.4,79.68,151.15,-0.0085
11/21/2014,79.95,81.61,79.07,80.36,264.61,0.013
11/20/2014,78.16,79.95,77.56,79.33,206.38,0.0157
11/19/2014,78.41,79.45,78.04,78.1,247.15,-0.0047
11/18/2014,79.01,79.95,78.21,78.47,209.55,-0.0106
11/17/2014,79.5,79.6,77.94,79.31,189.08,-0.0013
11/14/2014,77.67,79.75,76.76,79.41,267.61,0.0191
11/13/2014,79.97,80.2,77.83,77.92,21.79,-0.0306
11/12/2014,81.25,81.65,79.72,80.38,116.12,-0.0158
11/11/2014,82.13,82.38,80.46,81.67,213.42,-0.0081
11/10/2014,83.26,84.97,81.88,82.34,219.91,-0.0126
11/07/2014,82.67,83.86,82.16,83.39,195.44,0.0064
11/06/2014,83.1,83.27,82.05,82.86,224.78,-0.0011
11/05/2014,82.78,84.45,81.63,82.95,364.45,0.0016
11/04/2014,84.21,84.43,82.08,82.82,313.67,-0.0231
11/03/2014,85.85,86.4,84.01,84.78,248.17,-0.0126
10/31/2014,86.02,86.25,84.6,85.86,225.37,-0.0044
10/30/2014,86.93,87.1,85.71,86.24,191.88,-0.0101
10/29/2014,86.1,87.94,86.06,87.12,243.84,0.0127
10/28/2014,85.5,86.38,85.08,86.03,198.86,0.0023
10/27/2014,86.08,86.25,84.55,85.83,228.44,-0.0035
10/24/2014,86.78,86.78,85.29,86.13,208.22,-0.0081
10/23/2014,84.71,87.19,84.12,86.83,306.98,0.025
10/22/2014,86.46,87.07,84.47,84.71,264.81,-0.0175
10/21/2014,85.13,86.49,85.1,86.22,258.39,0.0096
10/20/2014,86.35,86.7,84.41,85.4,247.6,-0.0088
10/17/2014,86.5,87.34,85.49,86.16,280.47,0.02
10/16/2014,83.45,85,82.6,84.47,14.94,0.0082
10/15/2014,85.54,85.62,83.02,83.78,86.48,-0.0148
10/14/2014,88.23,88.74,84.48,85.04,141.66,-0.0433
10/13/2014,89.89,90.18,87.74,88.89,146.53,-0.0146
10/10/2014,89.1,90.49,88.11,90.21,197.68,0.0018
10/09/2014,91.62,91.85,88.42,90.05,216.47,-0.0146
10/08/2014,91.89,91.89,90.57,91.38,207.63,-0.0079
10/07/2014,92.81,92.99,91.4,92.11,222.63,-0.0073
10/06/2014,91.9,93.21,91.25,92.79,203.6,0.0052
10/03/2014,93.75,94.06,91.48,92.31,239.6,-0.0119
10/02/2014,94.3,94.37,91.55,93.42,285.9,-0.0079
10/01/2014,94.77,96.23,93.78,94.16,247.99,-0.0054
09/30/2014,97.15,97.8,94.24,94.67,261.95,-0.026
09/29/2014,96.81,97.34,96.27,97.2,170.23,0.0021
09/26/2014,97.11,97.5,96.46,97,165.6,0
09/25/2014,97.03,97.56,96.22,97,190.33,0.0005
09/24/2014,96.89,97.33,95.6,96.95,216.74,0.001
09/23/2014,96.91,97.59,96.55,96.85,192.36,-0.0012
09/22/2014,98.5,98.5,96.38,96.97,171.14,-0.0144
09/19/2014,97.65,98.49,97.18,98.39,158.39,0.0071
09/18/2014,98.69,99.14,97.42,97.7,193.58,-0.0128
09/17/2014,98.95,99.61,98.51,98.97,190.17,-0.0008
09/16/2014,97.96,99.45,97.44,99.05,199.77,0.0248
09/15/2014,96.9,97.33,96.21,96.65,19.95,-0.0047
09/12/2014,98.25,98.8,96.83,97.11,103.49,-0.0099
09/11/2014,98.12,98.49,96.72,98.08,144.79,0.0004
09/10/2014,99.35,99.47,97.6,98.04,203.28,-0.0113
09/09/2014,100.2,100.62,99.03,99.16,172.5,-0.0104
09/08/2014,100.8,101,99.36,100.2,197.61,-0.0061
09/05/2014,101.87,102.44,100.35,100.82,202.14,-0.0099
09/04/2014,102.41,102.95,101.7,101.83,218.44,-0.0091
09/03/2014,100.4,103.13,100.4,102.77,233.64,0.0242
09/02/2014,102.64,102.86,100.17,100.34,243.85,-0.0238
09/01/2014,102.95,103.3,102.56,102.79,73.33,-0.0039
08/29/2014,102.51,103.3,102.49,103.19,169.33,0.0071
08/28/2014,102.54,103.2,102.25,102.46,184.78,-0.0025
08/27/2014,102.42,103.07,102.05,102.72,146.23,0.0021
08/26/2014,102.71,103.4,102.35,102.5,149.83,-0.0015
08/25/2014,102.1,102.82,101.65,102.65,82.94,0.0035
08/22/2014,102.67,102.83,102,102.29,132.51,-0.0033
08/21/2014,102.14,102.79,101.21,102.63,179.61,0.0034
08/20/2014,101.5,102.37,101.44,102.28,166.19,0.0071
08/19/2014,101.62,102.07,101.07,101.56,177.1,-0.0004
08/18/2014,103.21,103.3,101.11,101.6,181.1,-0.0186
08/15/2014,102.05,103.76,102.05,103.53,199.63,0.0149
08/14/2014,104.06,104.33,101.92,102.01,18.57,-0.0218
08/13/2014,102.84,104.35,102.37,104.28,99.1,0.0122
08/12/2014,104.5,104.61,102.65,103.02,139.91,-0.0159
08/11/2014,105,105.43,104.35,104.68,143.61,-0.0032
08/08/2014,105.67,106.85,104.67,105.02,203.74,-0.004
08/07/2014,104.64,105.92,104.16,105.44,189.82,0.0081
08/06/2014,104.88,105.44,104.54,104.59,204.92,-0.0002
08/05/2014,105.5,105.65,104.07,104.61,209.18,-0.0076
08/04/2014,104.82,105.71,104.52,105.41,207.79,0.0054
08/01/2014,105.6,106.12,104.39,104.84,216.36,-0.0111
07/31/2014,106.06,106.59,105.41,106.02,234.55,-0.0046
07/30/2014,107.5,107.86,105.84,106.51,218.39,-0.0112
07/29/2014,107.46,108.05,107.13,107.72,176.64,0.0014
07/28/2014,108.3,108.38,107.01,107.57,139.52,-0.0076
07/25/2014,107.2,108.46,106.73,108.39,253.17,0.0123
07/24/2014,108.15,108.21,106.83,107.07,179.57,-0.0089
07/23/2014,106.87,108.25,106.87,108.03,207.15,0.0065
07/22/2014,107.8,108.4,106.83,107.33,183.1,-0.0033
07/21/2014,107.15,107.87,106.79,107.68,211.7,0.0041
07/18/2014,108.5,108.62,106.94,107.24,210.88,-0.006
07/17/2014,107.13,108.6,106.8,107.89,296.51,0.0193
07/16/2014,105.9,106.58,105.72,105.85,11.52,-0.0016
07/15/2014,106.81,106.9,104.39,106.02,63.86,-0.009
07/14/2014,106.42,107.5,106.21,106.98,99.2,0.003
07/11/2014,108.58,108.74,106.27,106.66,171.04,-0.0185
07/10/2014,108.15,108.88,107.76,108.67,152.47,0.0036
07/09/2014,108.97,109,108.12,108.28,173.18,-0.0061
07/08/2014,110,110.16,108.69,108.94,232.73,-0.0118
07/07/2014,110.65,110.92,109.88,110.24,152.51,-0.0036
07/04/2014,111.05,111.29,110.56,110.64,71.85,-0.0032
07/03/2014,111,111.17,110.53,111,218.98,-0.0022
07/02/2014,112.19,112.42,110.92,111.24,269.76,-0.0094
07/01/2014,112.5,112.83,111.85,112.29,229.19,-0.0006
06/30/2014,113.3,113.3,112.16,112.36,221.84,-0.0083
06/27/2014,113.07,113.71,112.9,113.3,135.71,0.0008
06/26/2014,114.24,114.29,113,113.21,180.86,-0.0069
06/25/2014,114.31,114.65,113.23,114,211.91,-0.004
06/24/2014,113.9,114.83,113.55,114.46,230.49,0.003
06/23/2014,114.99,115.66,113.86,114.12,220.72,-0.006
06/20/2014,114.92,115.11,114.43,114.81,198.84,-0.0022
06/19/2014,114.22,115.71,114.15,115.06,250.24,0.007
06/18/2014,113.46,114.54,113.05,114.26,240.75,0.0071
06/17/2014,112.97,113.8,112.16,113.45,240.52,0.0045
06/16/2014,112.73,113.28,112.33,112.94,175.9,-0.0041
06/13/2014,113.75,114.69,112.75,113.41,16.05,0.0035
06/12/2014,110.09,113.34,110,113.02,133.07,0.0279
06/11/2014,109.61,110.25,109.44,109.95,131.57,0.0039
06/10/2014,109.95,110.32,109.1,109.52,214.92,-0.0043
06/09/2014,108.68,110.16,108.55,109.99,189.21,0.0127
06/06/2014,108.85,109.31,108.46,108.61,155,-0.0017
06/05/2014,108.13,108.96,107.77,108.79,193.33,0.0036
06/04/2014,108.89,109.5,108.07,108.4,211.09,-0.0039
06/03/2014,108.8,108.98,108.32,108.82,177.67,-0.0001
06/02/2014,109.7,109.87,108.62,108.83,194.25,-0.0053
05/30/2014,110.02,110.13,109.22,109.41,175.05,-0.0051
05/29/2014,109.89,110.46,109.72,109.97,174.68,0.0015
05/28/2014,110.22,110.4,109.41,109.81,175.31,-0.0019
05/27/2014,110.35,110.8,109.71,110.02,173.41,-0.0027
05/26/2014,110.4,110.55,109.75,110.32,29.31,-0.002
05/23/2014,110.38,110.7,110.25,110.54,143.66,0.0016
05/22/2014,110.49,111.04,110.17,110.36,200.09,-0.0017
05/21/2014,109.76,110.73,109.7,110.55,220,0.0078
05/20/2014,109.33,110,109.1,109.69,172.79,0.0029
05/19/2014,109.82,110.33,109.3,109.37,171.71,-0.0035
05/16/2014,108.96,110.05,108.88,109.75,229.93,-0.0062
05/15/2014,110.21,110.6,109.75,110.44,20.37,0.0023
05/14/2014,109.39,110.41,109.32,110.19,115.26,0.0087
05/13/2014,108.37,109.46,108.05,109.24,130.64,0.0077
05/12/2014,107.94,108.77,107.94,108.41,145.65,0.0048
05/09/2014,108.08,109.02,107.64,107.89,179.23,-0.0014
05/08/2014,108.07,108.15,107.38,108.04,163.88,-0.0008
05/07/2014,107.17,108.25,106.96,108.13,217.14,0.01
05/06/2014,107.53,108.21,106.97,107.06,194.54,-0.0061
05/05/2014,108.92,108.92,107.05,107.72,139.53,-0.008
05/02/2014,107.72,108.99,107.6,108.59,215.15,0.0077
05/01/2014,108.08,108.12,106.85,107.76,186.88,-0.0029
04/30/2014,108.8,108.8,107.55,108.07,213.56,-0.0084
04/29/2014,108.13,109.37,108,108.98,206.5,0.008
04/28/2014,109.5,110.2,107.86,108.12,246.47,-0.0133
04/25/2014,110.33,110.63,109.25,109.58,216.21,-0.0068
04/24/2014,109.22,110.65,109.07,110.33,215.43,0.0112
04/23/2014,109.5,109.54,108.6,109.11,181.74,-0.0015
04/22/2014,109.94,109.99,108.53,109.27,201.11,-0.0062
04/21/2014,109.76,110.05,108.89,109.95,71.87,0.0038
04/17/2014,109.6,110.19,109.08,109.53,163.99,-0.0006
04/16/2014,109.43,110.36,109,109.6,229.36,0.0079
04/15/2014,108.92,109.11,108.27,108.74,19.55,-0.003
04/14/2014,107.42,109.12,107.26,109.07,95.83,0.0162
04/11/2014,107.35,107.87,106.98,107.33,105.4,-0.0012
04/10/2014,107.9,107.92,107.26,107.46,124.82,-0.0048
04/09/2014,107.5,108.14,107.12,107.98,144.72,0.0029
04/08/2014,105.97,107.85,105.78,107.67,193.36,0.0175
04/07/2014,106.35,106.63,105.13,105.82,215.2,-0.0084
04/04/2014,106.17,107.04,106.1,106.72,184.07,0.0054
04/03/2014,104.59,106.32,104.45,106.15,220.54,0.013
04/02/2014,105.32,105.85,103.95,104.79,271.6,-0.0079
04/01/2014,107.66,107.8,105.1,105.62,195.03,-0.0199
03/31/2014,108,108.33,107.05,107.76,145.63,-0.0029
03/28/2014,107.73,108.39,107.62,108.07,140.35,0.0022
03/27/2014,107,107.99,106.77,107.83,184.83,0.0075
03/26/2014,106.97,107.35,106.48,107.03,166.38,0.0004
03/25/2014,106.59,107.48,106.44,106.99,167.09,0.0017
03/24/2014,107.01,107.5,106.45,106.81,142.79,-0.001
03/21/2014,106.22,107.77,106.01,106.92,167.8,0.0044
03/20/2014,105.9,106.75,105.41,106.45,205.21,0.0057
03/19/2014,106.6,106.87,105.71,105.85,188.48,-0.0088
03/18/2014,106.4,106.85,105.85,106.79,170.58,0.0052
03/17/2014,108.55,108.6,106.16,106.24,166.23,-0.0215
03/14/2014,107.25,108.69,107.24,108.57,12.88,0.011
03/13/2014,108.26,108.51,106.98,107.39,86.26,-0.0058
03/12/2014,108.41,108.55,107.61,108.02,159.23,-0.0049
03/11/2014,107.88,108.7,107.83,108.55,146.85,0.0043
03/10/2014,108.73,108.85,107.75,108.08,149.34,-0.0084
03/07/2014,108.3,109.09,107.82,109,172.05,0.0083
03/06/2014,107.66,108.54,107.37,108.1,228.72,0.0032
03/05/2014,109.17,109.36,107.55,107.76,220.18,-0.0141
03/04/2014,111.16,111.32,109,109.3,218.5,-0.0171
03/03/2014,109.44,112.39,109.26,111.2,291.31,0.0195
02/28/2014,108.85,109.34,108.4,109.07,189.56,0.001
02/27/2014,109.41,109.45,108.65,108.96,192.91,-0.0051
02/26/2014,109.56,109.97,109.2,109.52,186.71,0.0001
02/25/2014,110.64,110.64,109.42,109.51,198.16,-0.0102
02/24/2014,109.65,110.77,109.5,110.64,202.52,0.0072
02/21/2014,110.5,110.5,109.35,109.85,154.9,-0.0041
02/20/2014,110.39,110.49,109.58,110.3,151.21,-0.0015
02/19/2014,110.55,110.82,110.02,110.47,163.34,0.0001
02/18/2014,109.07,110.7,108.84,110.46,150.35,0.0117
02/17/2014,109.13,109.4,108.64,109.18,56.87,0.0009
02/14/2014,108.58,109.25,107.85,109.08,146.75,0.0032
02/13/2014,108.68,108.84,108.09,108.73,18.08,-0.0006
02/12/2014,108.78,109.5,108.47,108.79,105.89,0.001
02/11/2014,108.52,109.24,108.47,108.68,137.26,0.0005
02/10/2014,109.75,109.75,108.4,108.63,162.66,-0.0086
02/07/2014,107.32,109.74,106.88,109.57,215.63,0.0222
02/06/2014,106.28,107.48,106.15,107.19,205.08,0.0088
02/05/2014,106.09,106.44,105.58,106.25,193.78,0.0044
02/04/2014,105.85,106.23,105.49,105.78,186.44,-0.0025
02/03/2014,106.4,106.72,105.4,106.04,264.73,-0.0034
01/31/2014,107.75,107.94,106.3,106.4,231.46,-0.0144
01/30/2014,107.85,108.4,107.65,107.95,188.73,0.0009
01/29/2014,107.36,108.05,106.93,107.85,207.31,0.0041
01/28/2014,106.86,107.79,106.76,107.41,188.3,0.0067
01/27/2014,107.91,108.09,106.45,106.69,203.3,-0.011
01/24/2014,107.58,108.03,106.23,107.88,244.56,0.0028
01/23/2014,108.14,108.28,107.37,107.58,241.8,-0.0064
01/22/2014,106.9,108.33,106.78,108.27,184,0.0144
01/21/2014,106.35,108,106.28,106.73,254.31,0.0036
01/20/2014,106.28,106.65,105.81,106.35,103.66,-0.0012
01/17/2014,105.55,106.95,105.44,106.48,198.42,-0.0057
01/16/2014,106.82,107.35,106.44,107.09,14.56,-0.0004
01/15/2014,106.17,107.55,105.8,107.13,70.78,0.007
01/14/2014,106.62,107.14,106.06,106.39,111.28,-0.0034
01/13/2014,107.25,107.64,106.36,106.75,151.8,-0.0047
01/10/2014,106.44,107.58,106.03,107.25,198.57,0.0081
01/09/2014,107.35,108.2,106.12,106.39,175.37,-0.0071
01/08/2014,107.49,107.95,107,107.15,185.54,-0.0019
01/07/2014,107.03,107.72,106.88,107.35,188.2,0.0058
01/06/2014,106.8,107.96,106.58,106.73,181.82,-0.0015
01/03/2014,107.88,108.64,106.79,106.89,191.13,-0.0083
01/02/2014,111,111.35,107.65,107.78,200.65,-0.0283
01/01/2014,110.92,110.92,110.92,110.92,,0.0011
12/31/2013,111.18,111.52,110.4,110.8,84.99,-0.0037
12/30/2013,112.2,112.64,110.9,111.21,111.07,-0.0086
12/27/2013,111.95,112.8,111.5,112.18,126.91,0.0018
12/26/2013,111.99,112.12,111.46,111.98,43.62,0.0007
12/24/2013,111.61,112.06,111.42,111.9,52.16,0.003
12/23/2013,111.55,111.93,111.27,111.56,103.72,-0.0019
12/20/2013,110.09,111.89,109.87,111.77,169.48,0.0134
12/19/2013,109.25,110.53,109.14,110.29,159.79,0.006
12/18/2013,108.33,109.73,107.8,109.63,187.96,0.011
12/17/2013,109.2,109.41,108.2,108.44,149.78,-0.0184
12/16/2013,109.15,110.8,109,110.47,23.61,0.0151
12/13/2013,108.53,109,108.02,108.83,98.1,0.0015
12/12/2013,109.52,109.98,108.44,108.67,128.31,-0.0094
12/11/2013,109.45,109.89,108.62,109.7,158.72,0.0029
12/10/2013,109.31,110.45,108.55,109.38,230.62,-0.0001
12/09/2013,111.69,111.79,109,109.39,202.96,-0.0199
12/06/2013,111.07,112.06,110.94,111.61,155.52,0.0057
12/05/2013,111.65,112.23,110.76,110.98,191.81,-0.008
12/04/2013,112.91,113.02,111.46,111.88,235.35,-0.0066
12/03/2013,111.53,112.93,111.04,112.62,217.61,0.0105
12/02/2013,109.6,112.34,109.28,111.45,266.98,0.016
11/29/2013,111.04,111.5,109.62,109.69,126.88,-0.0106
11/28/2013,111.4,111.55,110.61,110.86,61.68,-0.004
11/27/2013,111,111.65,110.51,111.31,193.98,0.0039
11/26/2013,111.08,111.49,110.41,110.88,199.75,-0.0011
11/25/2013,109,111.66,108.05,111,278.78,-0.0005
11/22/2013,110.07,111.4,109.65,111.05,276.25,0.0088
11/21/2013,107.76,110.25,107.62,110.08,253.96,0.0187
11/20/2013,107.2,108.38,106.51,108.06,220.19,0.0107
11/19/2013,108.3,108.63,106.81,106.92,224.43,-0.0143
11/18/2013,108.5,108.73,107.53,108.47,185.49,-0.0003
11/15/2013,108.38,108.65,107.69,108.5,198.64,-0.0004
11/14/2013,107.17,108.96,107.15,108.54,20.85,0.0133
11/13/2013,105.93,107.45,105.89,107.12,114,0.0124
11/12/2013,106.4,107.38,105.51,105.81,156.69,-0.0055
11/11/2013,105.17,106.56,105.15,106.4,172.68,0.0122
11/08/2013,103.53,105.38,102.98,105.12,242.7,0.016
11/07/2013,105,105.21,103.24,103.46,291.12,-0.0169
11/06/2013,105.64,106.41,104.82,105.24,243.84,-0.0009
11/05/2013,106.25,106.53,105.19,105.33,186.82,-0.0085
11/04/2013,105.78,106.58,105.13,106.23,230.57,0.003
11/01/2013,109.05,109.41,105.78,105.91,298.58,-0.0269
10/31/2013,109.69,109.87,108.55,108.84,238.84,-0.0093
10/30/2013,108.76,110.16,108.59,109.86,234.6,0.0078
10/29/2013,109.41,109.46,108.45,109.01,185.01,-0.0055
10/28/2013,107.04,109.68,106.85,109.61,266.18,0.0251
10/25/2013,107.09,107.39,106.27,106.93,212.28,-0.0006
10/24/2013,107.65,108.26,106.9,106.99,242.32,-0.0075
10/23/2013,109.99,110.06,107.35,107.8,324.61,-0.0197
10/22/2013,109.76,110.94,109.57,109.97,238.66,0.003
10/21/2013,109.96,110.19,109.21,109.64,190.11,-0.0027
10/18/2013,109.13,110.24,108.95,109.94,181.54,0.0076
10/17/2013,110.57,110.66,108.71,109.11,233.73,-0.0158
10/16/2013,109.45,111.23,109.45,110.86,15.37,0.0082
10/15/2013,111.08,111.27,109.53,109.96,93.75,-0.0097
10/14/2013,110.87,111.41,109.87,111.04,106.79,-0.0022
10/11/2013,111.65,111.85,110.51,111.28,141.37,-0.0047
10/10/2013,109.04,112,108.92,111.8,212.36,0.0251
10/09/2013,110.16,110.25,108.12,109.06,171.14,-0.01
10/08/2013,109.64,110.8,109.38,110.16,163.85,0.0044
10/07/2013,109.21,110.17,107.89,109.68,227.74,0.002
10/04/2013,108.69,109.77,108.61,109.46,144.47,0.0042
10/03/2013,108.9,109.85,108.58,109,212.25,-0.0017
10/02/2013,107.55,109.48,107.44,109.19,177.15,0.0116
10/01/2013,108.38,108.41,106.81,107.94,189.68,-0.004
09/30/2013,108.2,108.68,107.22,108.37,149.04,-0.0024
09/27/2013,109,109.67,108.1,108.63,190.35,-0.0053
09/26/2013,108,109.26,108,109.21,143.12,0.0082
09/25/2013,108.73,110.09,107.89,108.32,211.6,-0.0029
09/24/2013,107.96,108.9,107.43,108.64,197.99,0.0044
09/23/2013,109.22,109.45,107.76,108.16,169.12,-0.0097
09/20/2013,108.62,109.67,108.4,109.22,160.65,0.0042
09/19/2013,110.92,111.26,108.52,108.76,201.58,-0.0166
09/18/2013,107.85,111.06,107.64,110.6,200.71,0.0223
09/17/2013,109.5,110,107.41,108.19,214.35,-0.0171
09/16/2013,111.25,111.49,108.73,110.07,249.44,-0.024
09/13/2013,112.87,112.91,111.6,112.78,18.64,0.0013
09/12/2013,111.51,113.05,111.33,112.63,93.45,0.0101
09/11/2013,111.52,112.49,111.02,111.5,109.34,0.0022
09/10/2013,113,113.55,110.59,111.25,176.16,-0.0217
09/09/2013,115.93,116.18,113,113.72,200.57,-0.0207
09/06/2013,115.35,116.56,115.02,116.12,168.83,0.0075
09/05/2013,114.95,115.55,114.29,115.26,151.29,0.003
09/04/2013,115.65,116.09,114.4,114.91,209.65,-0.0067
09/03/2013,114.45,116,114.06,115.68,234.73,0.0118
09/02/2013,114,114.57,112.2,114.33,90.95,0.0028
08/30/2013,114.2,115.53,113.63,114.01,245.06,-0.01
